No.	NAME	nCIC	nCIR	TRS	Rperim	Rbrid	MCD	RFD	RCI	NRS	NNRS	nSpiro	nBridgeHead	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	nBnz	ARR	AP	D/Dtr03	D/Dtr04	D/Dtr05	D/Dtr06	D/Dtr07	D/Dtr08	D/Dtr09	D/Dtr10	D/Dtr11	D/Dtr12
7744	Molecule7744	9	30	62	38	12	1	0.545454545454545	1.40909090909091	3	0.333333333333333	0	3	0	0	2	0	4	6	0	0	0	0	0	0	0	0	0	148.524643244612	0	289.320765256341	463.241137628468	0	0	0	0
7745	Molecule7745	9	30	64	40	12	0.958333333333333	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	208.508545403647	332.003344796721	547.075593517848	0	0	0	0
7746	Molecule7746	9	30	64	40	12	0.958333333333333	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	208.508545403647	332.003344796721	547.075593517848	0	0	0	0
7747	Molecule7747	9	30	64	40	12	0.92	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	224.184934292536	356.309851589161	596.637985154344	0	0	0	0
7748	Molecule7748	9	30	63	39	12	0.918367346938776	0.533333333333333	1.4	3	0.333333333333333	0	3	0	0	1	1	4	6	0	0	0	0	0	0	0	0	0	89.7641423505974	110.116197427854	348.614100785546	581.878732514401	0	0	0	0
7749	Molecule7749	9	30	64	40	12	0.92	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	224.965826138908	357.802137159516	599.014764640842	0	0	0	0
7750	Molecule7750	9	30	64	40	12	0.901960784313726	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	231.250916036111	365.029606315821	611.763014770934	0	0	0	0
7751	Molecule7751	9	30	64	40	12	0.901960784313726	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	232.5845395892	369.564150146529	623.169634770712	0	0	0	0
7752	Molecule7752	9	30	64	40	12	0.901960784313726	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	232.5845395892	369.564150146529	623.169634770712	0	0	0	0
7753	Molecule7753	9	30	64	40	12	0.867924528301887	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	247.222089960226	388.943476475216	658.761857786401	0	0	0	0
7754	Molecule7754	9	30	64	40	12	0.867924528301887	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	248.357960608326	393.943333005443	672.860549674223	0	0	0	0
7755	Molecule7755	10	31	70	46	12	0.928571428571429	0.461538461538462	1.34615384615385	4	0.4	0	3	0	0	0	3	4	6	0	0	0	0	1	0.0923076923076923	0.107142857142857	0	0	0	427.096474932291	428.679156435265	735.920765916828	0	0	0	0
7756	Molecule7756	9	30	64	40	12	0.851851851851852	0.521739130434783	1.39130434782609	3	0.333333333333333	0	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	256.75756590499	407.197631562811	699.392199290591	0	0	0	0
7757	Molecule7757	10	32	70	44	13	0.892857142857143	0.52	1.4	3	0.3	0	3	0	0	0	3	4	6	0	1	0	0	1	0.0923076923076923	0.107142857142857	0	0	0	364.573737456824	416.130852093196	702.828404528796	0	197.056805581996	0	0
7758	Molecule7758	14	69	80	50	15	0.962962962962963	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.477611940298507	0.518518518518518	0	0	213.355816197954	632.080896638692	0	101.486505563315	502.79659901741	821.643522976419	420.388898836116	0
7759	Molecule7759	14	69	80	50	15	0.896551724137931	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.450704225352113	0.482758620689655	0	0	244.125161244911	710.722512504528	0	114.658706797585	578.206893443812	924.838219723051	481.302307608992	0
7760	Molecule7760	14	69	80	50	15	0.896551724137931	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.450704225352113	0.482758620689655	0	0	243.216345954788	707.930134807138	0	114.301808778618	575.751161523245	921.073237480773	479.281768101759	0
7761	Molecule7761	14	69	80	50	15	0.896551724137931	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.450704225352113	0.482758620689655	0	0	243.216345954788	707.930134807138	0	114.301808778618	575.751161523245	921.073237480773	479.281768101759	0
7762	Molecule7762	14	69	80	50	15	0.838709677419355	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.426666666666667	0.451612903225806	0	0	274.894506291869	789.364128370364	0	127.830908031855	653.617187870215	1028.03291646968	542.215716381868	0
7763	Molecule7763	14	69	80	50	15	0.787878787878788	0.576923076923077	1.53846153846154	1	0.0714285714285714	2	0	0	0	4	10	0	1	6	8	4	0	4	0.405063291139241	0.424242424242424	0	0	306.57266662895	870.798121933589	0	141.360007285092	731.483214217185	1134.99259545859	605.149664661977	0
7764	Molecule7764	13	48	41	17	12	0.5	1.41176470588235	2.41176470588235	1	0.0769230769230769	2	0	12	11	13	12	0	0	0	0	0	0	0	0	0	387.557891128479	476.233082113964	715.756585408056	794.468606720077	0	0	0	0	0	0
7765	Molecule7765	13	48	41	17	12	0.5	1.41176470588235	2.41176470588235	1	0.0769230769230769	2	0	12	11	13	12	0	0	0	0	0	0	0	0	0	387.557891128479	476.233082113964	715.756585408056	794.468606720077	0	0	0	0	0	0
7766	Molecule7766	11	80	70	44	13	0.910714285714286	0.509803921568627	1.37254901960784	5	0.454545454545455	0	4	0	0	4	5	1	0	2	2	0	1	4	0.681818181818182	0.767857142857143	0	0	234.408910014836	468.249912352191	83.4967913946557	0	214.217321145982	242.038741167995	0	142.852361680983
7767	Molecule7767	11	80	70	44	13	0.80952380952381	0.509803921568627	1.37254901960784	5	0.454545454545455	0	4	0	0	4	5	1	0	2	2	0	1	4	0.671232876712329	0.73015873015873	0	0	276.876953581575	530.384989194365	93.6742939162886	0	252.649598047824	277.289419796934	0	168.70712332031
7768	Molecule7768	15	276	98	66	16	0.660714285714286	0.432432432432432	1.32432432432432	7	0.466666666666667	0	8	0	0	6	8	0	0	4	0	0	2	6	0.444444444444444	0.5	0	0	826.123701380878	1663.99827135165	0	0	1007.60568245927	0	0	673.563244262344
7769	Molecule7769	15	276	98	66	16	0.660714285714286	0.432432432432432	1.32432432432432	7	0.466666666666667	0	8	0	0	6	8	0	0	4	0	0	2	6	0.619047619047619	0.642857142857143	0	0	826.123701380878	1663.99827135165	0	0	1007.60568245927	0	0	673.563244262344
7770	Molecule7770	8	25	32	20	6	0.689655172413793	0.6	1.6	2	0.25	1	0	5	5	7	7	0	0	1	0	0	0	2	0.333333333333333	0.413793103448276	139.108983122141	186.138596783334	329.245024127919	424.370385097359	0	0	98.8767343767344	0	0	0
7771	Molecule7771	9	26	38	26	6	0.666666666666667	0.461538461538462	1.46153846153846	3	0.333333333333333	1	0	5	5	7	8	0	0	1	0	0	0	3	0.382978723404255	0.461538461538462	185.323943600259	247.132588172062	444.195559411349	683.367668889418	0	0	145.210761460761	0	0	0
7772	Molecule7772	7	13	37	29	4	1	0.296296296296296	1.37037037037037	1	0.142857142857143	1	0	0	0	5	2	0	2	2	0	0	2	0	0	0	0	0	173.333412682948	86.6158011579064	0	107.932631601285	125.606470129458	0	0	169.930546233952
7773	Molecule7773	9	18	49	37	6	1	0.342857142857143	1.4	1	0.111111111111111	1	0	0	0	5	4	0	2	4	0	0	2	0	0	0	0	0	201.43089411598	212.752496786054	0	133.056071823736	306.592254143233	0	0	210.252245155422
7774	Molecule7774	10	26	55	37	9	1	0.486486486486487	1.48648648648649	1	0.1	1	0	0	0	5	5	0	2	5	2	2	2	1	0.130434782608696	0.162162162162162	0	0	200.916272863703	255.690873047624	0	135.615255643909	367.712457038557	163.603642983002	180.493345835451	214.533345463708
7775	Molecule7775	9	15	51	43	4	1	0.195121951219512	1.24390243902439	3	0.333333333333333	1	0	0	0	3	6	0	0	4	0	0	0	2	0.244897959183673	0.292682926829268	0	0	177.73353728051	483.353866702851	0	0	423.122533401577	0	0	0
7776	Molecule7776	11	20	63	51	6	1	0.244897959183673	1.28571428571429	3	0.272727272727273	1	0	0	0	3	8	0	0	6	0	0	0	2	0.203389830508475	0.244897959183673	0	0	184.002276552609	714.276093107796	0	0	714.975609181463	0	0	0
7777	Molecule7777	12	28	69	51	9	1	0.352941176470588	1.35294117647059	3	0.25	1	0	0	0	3	9	0	0	7	2	2	0	3	0.290322580645161	0.352941176470588	0	0	179.27980281526	785.191533447924	0	0	810.983048046733	249.359791888894	276.531813715464	0
7778	Molecule7778	7	17	38	30	4	0.810810810810811	0.266666666666667	1.26666666666667	3	0.428571428571429	0	0	0	0	4	3	0	6	1	0	0	3	2	0.27906976744186	0.324324324324324	0	0	208.690738449717	247.852593802826	0	496.926764721347	107.452243508126	0	0	410.909959751291
7779	Molecule7779	10	25	56	46	5	0.793103448275862	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.358208955223881	0.413793103448276	0	0	298.524288122326	660.667510035092	0	712.560205096425	286.658956916313	0	0	1124.80726126037
7780	Molecule7780	10	25	56	46	5	0.793103448275862	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.358208955223881	0.413793103448276	0	0	298.524288122326	660.667510035092	0	712.560205096425	286.658956916313	0	0	1124.80726126037
7781	Molecule7781	10	25	56	46	5	0.793103448275862	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.358208955223881	0.413793103448276	0	0	296.847241874725	679.420994474971	0	707.599396023952	288.339151818254	0	0	1124.30735310553
7782	Molecule7782	10	25	56	46	5	0.676470588235294	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.311688311688312	0.352941176470588	0	0	398.813587402337	801.025730567046	0	929.700830209185	367.822402225734	0	0	1436.14600402775
7783	Molecule7783	10	25	56	46	5	0.741935483870968	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.338028169014085	0.387096774193548	0	0	335.187437626686	732.704637238483	0	789.89271055256	319.2595800828	0	0	1242.28662252892
7784	Molecule7784	10	25	56	46	5	0.676470588235294	0.217391304347826	1.21739130434783	5	0.5	0	0	0	0	4	6	0	6	2	0	0	6	4	0.311688311688312	0.352941176470588	0	0	398.813587402337	801.025730567046	0	929.700830209185	367.822402225734	0	0	1436.14600402775
7785	Molecule7785	14	138	80	56	12	0.734939759036145	0.39344262295082	1.31147540983607	7	0.5	1	0	0	0	4	10	0	0	8	4	4	4	6	0.427083333333333	0.493975903614458	0	0	361.684941986187	1856.9124680917	0	0	1427.69321876127	746.710939545154	858.191692115921	950.429456659113
7786	Molecule7786	12	32	70	50	10	0.692307692307692	0.37037037037037	1.2962962962963	6	0.5	0	0	0	0	2	10	0	0	6	4	4	0	4	0.269662921348315	0.307692307692308	0	0	251.676638036845	1935.69309612053	0	0	1387.49580466226	991.189996117461	1164.14664148337	0
7787	Molecule7787	10	134	56	32	12	0.755102040816326	0.648648648648649	1.51351351351351	3	0.3	1	0	0	0	4	6	0	0	8	4	4	4	2	0.293103448275862	0.346938775510204	0	0	202.348993645561	390.34265664188	0	0	697.527645650391	370.492352410705	432.464324078328	480.924305481788
7788	Molecule7788	15	139	86	62	12	0.957142857142857	0.358208955223881	1.28358208955224	8	0.533333333333333	1	0	0	0	4	11	0	0	8	4	4	4	7	0.55952380952381	0.671428571428571	0	0	290.00317436295	1344.06860265505	0	0	1127.07344812711	613.619756949084	694.139762622792	748.798314081884
7789	Molecule7789	11	135	62	38	12	0.693548387096774	0.558139534883721	1.44186046511628	4	0.363636363636364	1	0	0	0	4	7	0	0	8	4	4	4	3	0.319444444444444	0.370967741935484	0	0	265.306589788105	745.981310042227	0	0	995.457411088462	517.899517639279	601.466733751503	672.165608494396
7790	Molecule7790	13	137	74	50	12	0.785714285714286	0.436363636363636	1.34545454545455	6	0.461538461538462	1	0	0	0	4	9	0	0	8	4	4	4	5	0.426829268292683	0.5	0	0	298.727345843643	1086.03607988353	0	0	1129.7634533232	599.303774316579	689.189282442747	759.188153646506
7791	Molecule7791	12	136	68	44	12	0.604938271604938	0.489795918367347	1.38775510204082	5	0.416666666666667	1	0	0	0	4	8	0	0	8	4	4	4	4	0.315217391304348	0.358024691358025	0	0	384.269595016537	1143.77522935913	0	0	1400.41545472177	783.917986566654	882.140219328617	941.453641250134
7792	Molecule7792	16	140	92	68	12	0.802197802197802	0.328767123287671	1.26027397260274	9	0.5625	1	0	0	0	4	12	0	0	8	4	4	4	8	0.5	0.582417582417582	0	0	395.105698041726	2315.99919421839	0	0	1561.99926099601	828.115196222454	945.914240807166	1037.45200181122
7793	Molecule7793	15	139	86	62	12	0.656862745098039	0.358208955223881	1.28358208955224	8	0.533333333333333	1	0	0	0	4	11	0	0	8	4	4	4	7	0.405172413793103	0.46078431372549	0	0	480.64794721462	2119.05884928867	0	0	1832.65126239458	1012.72940847253	1138.86517769304	1219.71748941485
7794	Molecule7794	6	22	19	9	5	0.45	1.11111111111111	2.11111111111111	1	0.166666666666667	1	0	5	6	6	5	0	0	0	0	0	0	0	0	0	142.809523809524	227.957142857143	254.523809523809	254.523809523809	0	0	0	0	0	0
7795	Molecule7795	9	25	37	27	5	0.794117647058823	0.37037037037037	1.37037037037037	4	0.444444444444444	1	0	5	6	6	8	0	0	0	0	0	0	3	0.428571428571429	0.529411764705882	230.939393939394	370.928138528139	435.562770562771	760.82027972028	0	0	0	0	0	0
7796	Molecule7796	12	136	68	44	12	0.7	0.489795918367347	1.38775510204082	5	0.416666666666667	1	0	0	0	4	8	0	0	8	4	4	4	4	0.358024691358025	0.414285714285714	0	0	345.625829471326	1010.13803363046	0	0	1269.81414887152	712.054501409286	800.125953200891	851.755715067225
7797	Molecule7797	13	137	74	50	12	0.714285714285714	0.436363636363636	1.34545454545455	6	0.461538461538462	1	0	0	0	4	9	0	0	8	4	4	4	4	0.325842696629214	0.376623376623377	0	0	374.783227693072	1254.76252925411	0	0	1403.24294410206	782.332059728584	879.202654406288	937.448383236415
7798	Molecule7798	1	1	6	6	0	0.222222222222222	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.222222222222222	0.222222222222222	0	0	0	110.833189033189	0	0	0	0	0	0
7799	Molecule7799	4	8	21	9	6	0.433333333333333	0.923076923076923	1.61538461538462	2	0.5	0	4	1	0	0	4	0	3	0	0	0	0	0	0	0	61.9727272727273	0	0	366.602064602065	0	366.602064602065	0	0	0	0
7800	Molecule7800	2	2	9	9	0	0.321428571428571	0	1	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0.206896551724138	0.214285714285714	61.1715007215007	0	0	114.238744588745	0	0	0	0	0	0
7801	Molecule7801	8	20	40	28	6	0.933333333333333	0.428571428571429	1.42857142857143	2	0.25	1	0	2	0	2	8	2	1	2	2	0	0	3	0.459459459459459	0.533333333333333	41.2672925495109	0	73.3398167204736	408.959143205697	99.5408690774285	58.2735765279176	131.613393248391	182.945032564615	0	0
7802	Molecule7802	8	20	40	28	6	0.875	0.428571428571429	1.42857142857143	2	0.25	1	0	2	0	2	8	2	1	2	2	0	0	3	0.435897435897436	0.5	44.6374074920396	0	79.0941681162043	448.973544997872	107.398668749021	62.7612612569817	141.855429373186	203.293236407555	0	0
7803	Molecule7803	8	20	40	28	6	0.903225806451613	0.428571428571429	1.42857142857143	2	0.25	1	0	2	0	2	8	2	1	2	2	0	0	3	0.447368421052632	0.516129032258065	43.1893198399592	0	76.5951773442553	431.211336188154	103.981414886395	60.7920950464361	137.387272390691	194.789064212361	0	0
7804	Molecule7804	14	194	77	51	13	0.96551724137931	0.464285714285714	1.375	6	0.428571428571429	2	0	1	0	4	9	2	0	8	8	6	6	5	0.492957746478873	0.603448275862069	29.7300934372973	0	233.887681706874	780.693674539005	151.744472475994	0	837.674271279381	912.648203335719	773.00025030563	849.139108560762
7805	Molecule7805	10	16	56	50	3	0.675675675675676	0.12	1.12	7	0.7	0	0	0	0	4	6	0	6	0	0	0	0	5	0.433734939759036	0.486486486486487	0	0	655.842113991959	1424.39832697104	0	1574.9890087209	0	0	0	0
7806	Molecule7806	14	20	80	74	3	0.902439024390244	0.0810810810810811	1.08108108108108	11	0.785714285714286	0	0	0	0	4	10	0	6	0	0	0	0	7	0.631578947368421	0.731707317073171	0	0	720.451283700819	2602.12366679241	0	1730.02556762123	0	0	0	0
7807	Molecule7807	9	15	50	44	3	0.55	0.136363636363636	1.13636363636364	6	0.666666666666667	0	0	0	0	4	5	0	6	0	0	0	0	4	0.272727272727273	0.3	0	0	736.419191919192	1275.26631705927	0	1757.06874791875	0	0	0	0
7808	Molecule7808	10	16	56	50	3	0.581395348837209	0.12	1.12	7	0.7	0	0	0	0	4	6	0	6	0	0	0	0	5	0.315789473684211	0.348837209302326	0	0	816.869743655038	1693.20849665993	0	1945.92213472802	0	0	0	0
7809	Molecule7809	6	8	34	30	2	0.878787878787879	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.315789473684211	0.363636363636364	0	0	109.061425373732	306.173290511182	0	0	215.317031540871	0	0	0
7810	Molecule7810	6	8	34	30	2	0.828571428571429	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.3	0.342857142857143	0	0	119.881321267312	333.126286774178	0	0	235.889109462949	0	0	0
7811	Molecule7811	6	8	34	30	2	0.743589743589744	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.272727272727273	0.307692307692308	0	0	142.609726195717	390.006666619775	0	0	278.839492413331	0	0	0
7812	Molecule7812	6	8	34	30	2	0.783783783783784	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.285714285714286	0.324324324324324	0	0	124.565941884053	339.613671834813	0	0	248.510716837342	0	0	0
7813	Molecule7813	6	8	34	30	2	0.828571428571429	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.3	0.342857142857143	0	0	113.892715110827	312.463604671703	0	0	227.921073147699	0	0	0
7814	Molecule7814	6	8	34	30	2	0.878787878787879	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.315789473684211	0.363636363636364	0	0	103.814712411771	286.865193258554	0	0	208.299165231054	0	0	0
7815	Molecule7815	6	8	34	30	2	0.828571428571429	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.3	0.342857142857143	0	0	113.892715110827	312.463604671703	0	0	227.921073147699	0	0	0
7816	Molecule7816	6	8	34	30	2	0.743589743589744	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.272727272727273	0.307692307692308	0	0	135.23916865728	366.763738997924	0	0	269.100360526986	0	0	0
7817	Molecule7817	6	8	34	30	2	0.783783783783784	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.285714285714286	0.324324324324324	0	0	131.245523731514	361.566476696977	0	0	257.36430093814	0	0	0
7818	Molecule7818	6	8	34	30	2	0.828571428571429	0.137931034482759	1.17241379310345	3	0.5	1	0	0	0	2	4	0	0	2	0	0	0	2	0.3	0.342857142857143	0	0	119.881321267312	333.126286774178	0	0	235.889109462949	0	0	0
7819	Molecule7819	6	28	34	24	5	0.685714285714286	0.416666666666667	1.41666666666667	1	0.166666666666667	0	0	0	0	2	4	0	0	2	3	0	0	2	0.3	0.342857142857143	0	0	67.3744342914231	185.321826922274	0	0	132.922446983028	228.714911790846	0	0
7820	Molecule7820	7	29	40	30	5	0.882352941176471	0.333333333333333	1.33333333333333	2	0.285714285714286	0	0	0	0	2	5	0	0	2	3	0	0	2	0.3	0.352941176470588	0	0	65.0815734496717	234.913494611092	0	0	122.193036569642	210.006293810832	0	0
7821	Molecule7821	7	29	40	30	5	0.882352941176471	0.333333333333333	1.33333333333333	2	0.285714285714286	0	0	0	0	2	5	0	0	2	3	0	0	2	0.3	0.352941176470588	0	0	65.0815734496717	234.913494611092	0	0	122.193036569642	210.006293810832	0	0
7822	Molecule7822	6	28	34	24	5	0.685714285714286	0.416666666666667	1.41666666666667	1	0.166666666666667	0	0	0	0	2	4	0	0	2	3	0	0	2	0.3	0.342857142857143	0	0	67.3744342914231	185.321826922274	0	0	132.922446983028	228.714911790846	0	0
7823	Molecule7823	7	29	40	30	5	0.882352941176471	0.333333333333333	1.33333333333333	2	0.285714285714286	0	0	0	0	2	5	0	0	2	3	0	0	2	0.3	0.352941176470588	0	0	65.0815734496717	234.913494611092	0	0	122.193036569642	210.006293810832	0	0
7824	Molecule7824	7	14	41	35	3	0.607142857142857	0.176470588235294	1.20588235294118	3	0.428571428571429	1	0	0	0	1	6	0	0	1	2	0	0	4	0.387096774193548	0.428571428571429	0	0	70.1194049029311	794.576720834293	0	0	137.350957722516	337.632381322481	0	0
7825	Molecule7825	7	14	41	35	3	0.68	0.176470588235294	1.20588235294118	3	0.428571428571429	1	0	0	0	1	6	0	0	1	2	0	0	4	0.428571428571429	0.48	0	0	59.963560747087	677.708294523761	0	0	117.195113566672	289.148170796165	0	0
7826	Molecule7826	7	14	41	35	3	0.607142857142857	0.176470588235294	1.20588235294118	3	0.428571428571429	1	0	0	0	1	6	0	0	1	2	0	0	4	0.387096774193548	0.428571428571429	0	0	70.1194049029311	794.576720834293	0	0	137.350957722516	337.632381322481	0	0
7827	Molecule7827	7	14	41	35	3	0.68	0.176470588235294	1.20588235294118	3	0.428571428571429	1	0	0	0	1	6	0	0	1	2	0	0	4	0.428571428571429	0.48	0	0	60.1571881980674	679.388231743404	0	0	117.567885402679	289.997355924762	0	0
7828	Molecule7828	7	14	41	35	3	0.68	0.176470588235294	1.20588235294118	3	0.428571428571429	1	0	0	0	1	6	0	0	1	2	0	0	4	0.428571428571429	0.48	0	0	59.963560747087	677.708294523761	0	0	117.195113566672	289.148170796165	0	0
7829	Molecule7829	6	12	34	28	3	0.56	0.214285714285714	1.21428571428571	3	0.5	0	0	0	0	2	4	0	1	2	0	0	2	4	0.436363636363636	0.48	0	0	154.961327286405	486.952282340982	0	118.413654371085	303.317623544326	0	0	385.183605000091
7830	Molecule7830	8	14	46	40	3	0.666666666666667	0.15	1.15	5	0.625	0	0	0	0	2	6	0	1	2	0	0	2	6	0.537313432835821	0.6	0	0	192.597615559535	958.045266790314	0	146.250675244948	371.637974916381	0	0	471.541709846741
7831	Molecule7831	7	13	40	34	3	0.68	0.176470588235294	1.17647058823529	4	0.571428571428571	0	0	0	0	2	5	0	1	2	0	0	2	2	0.214285714285714	0.24	0	0	145.408009173489	580.109573252685	0	112.255513303346	289.947799800818	0	0	369.050817234022
7832	Molecule7832	4	10	22	16	3	0.363636363636364	0.375	1.375	1	0.25	0	0	0	0	2	2	0	1	2	0	0	2	2	0.25531914893617	0.272727272727273	0	0	133.560125168949	177.217559074912	0	101.689497430674	262.667065287653	0	0	332.485934980053
7833	Molecule7833	8	14	46	40	3	0.701754385964912	0.15	1.15	5	0.625	0	0	0	0	2	6	0	1	2	0	0	2	5	0.46875	0.526315789473684	0	0	177.72876609115	871.885822914616	0	135.854170098907	346.571377401408	0	0	440.550951508072
7834	Molecule7834	4	10	22	16	3	0.4	0.375	1.375	1	0.25	0	0	0	0	2	2	0	1	2	0	0	2	2	0.27906976744186	0.3	0	0	117.325039013274	161.101033933387	0	90.5766334972217	234.997272172272	0	0	298.825500153441
7835	Molecule7835	12	136	68	44	12	0.98	0.489795918367347	1.38775510204082	5	0.416666666666667	1	0	0	0	4	8	0	0	8	4	4	4	2	0.475409836065574	0.58	0	0	196.585861125907	583.504164212968	0	0	712.084393701052	393.639503874378	447.336882180452	481.183816566517
7836	Molecule7836	15	120	80	36	22	0.846153846153846	1	1.81818181818182	1	0.0666666666666667	2	4	4	0	4	12	4	5	4	2	0	10	0	0	0	129.182717791371	0	227.687040555616	750.927587857036	312.205252932917	400.022306176731	410.709575697162	177.503597835365	0	1075.636034752
7837	Molecule7837	2	2	10	10	0	0.384615384615385	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	145.83189033189	0	0	0	0	0	0	0
7838	Molecule7838	2	2	10	10	0	0.357142857142857	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	159.246392496393	0	0	0	0	0	0	0
7839	Molecule7839	8	20	38	26	6	0.896551724137931	0.461538461538462	1.46153846153846	2	0.25	1	0	2	0	4	6	2	2	3	0	0	1	2	0.333333333333333	0.413793103448276	42.0545816756343	0	155.158586931644	305.803983233829	100.827961618705	125.14749247055	217.386350034554	0	0	110.875662693
7840	Molecule7840	8	20	38	26	6	0.928571428571429	0.461538461538462	1.46153846153846	2	0.25	1	0	2	0	4	6	2	2	3	0	0	1	2	0.342857142857143	0.428571428571429	39.9510522638696	0	146.22118497086	289.920257743632	96.00443220694	117.978717960746	205.998310818868	0	0	103.839388183196
7841	Molecule7841	8	20	38	26	6	0.866666666666667	0.461538461538462	1.46153846153846	2	0.25	1	0	2	0	4	6	2	2	3	0	0	1	2	0.324324324324324	0.4	44.3280859491386	0	164.631500456028	322.793447609322	106.024542815286	132.724572661601	229.474333946068	0	0	118.202460078621
7842	Molecule7842	2	3	10	8	1	0.533333333333333	0.25	1.25	1	0.5	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	23.6261904761905	0	36.9587301587302	0	50.8492063492064	0	0	0	0
7843	Molecule7843	1	1	6	6	0	0.428571428571429	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48.831746031746	0	0	0	0	0	0
7844	Molecule7844	7	13	38	30	4	0.875	0.285714285714286	1.35714285714286	1	0.142857142857143	1	0	0	1	2	4	0	0	4	0	0	0	0	0	0	0	43.2436452436452	80.4913116415001	210.279520995001	0	0	311.274728740397	0	0	0
7845	Molecule7845	10	29	43	29	7	0.783783783783784	0.482758620689655	1.48275862068966	3	0.3	1	0	5	5	8	8	0	0	2	0	0	1	1	0.369565217391304	0.459459459459459	218.086762573176	288.745070395646	552.261780425793	736.979876717373	0	0	234.351549025674	0	0	155.662132428862
7846	Molecule7846	4	8	21	15	3	0.5	0.375	1.3125	2	0.5	0	0	0	0	3	1	0	1	2	1	0	0	0	0	0	0	0	168.561557886558	72.1860028860029	0	91.8219946719947	213.858796758797	123.210317460317	0	0
7847	Molecule7847	4	8	19	13	3	0.448275862068966	0.461538461538462	1.46153846153846	1	0.25	1	0	1	0	2	1	0	1	2	1	0	0	0	0	0	25.5691391941392	0	97.0906926406926	64.0534271284271	0	81.8786435786436	188.868903318903	109.603427128427	0	0
7848	Molecule7848	3	4	13	11	1	0.384615384615385	0.2	1.3	1	0.333333333333333	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	25.8994949494949	0	112.669841269841	0	0	93.1412698412698	0	0	0	0
