No.	NAME	CATS2D_00_DD	CATS2D_01_DD	CATS2D_02_DD	CATS2D_03_DD	CATS2D_04_DD	CATS2D_05_DD	CATS2D_06_DD	CATS2D_07_DD	CATS2D_08_DD	CATS2D_09_DD	CATS2D_00_DA	CATS2D_01_DA	CATS2D_02_DA	CATS2D_03_DA	CATS2D_04_DA	CATS2D_05_DA	CATS2D_06_DA	CATS2D_07_DA	CATS2D_08_DA	CATS2D_09_DA	CATS2D_00_DP	CATS2D_01_DP	CATS2D_02_DP	CATS2D_03_DP	CATS2D_04_DP	CATS2D_05_DP	CATS2D_06_DP	CATS2D_07_DP	CATS2D_08_DP	CATS2D_09_DP	CATS2D_00_DN	CATS2D_01_DN	CATS2D_02_DN	CATS2D_03_DN	CATS2D_04_DN	CATS2D_05_DN	CATS2D_06_DN	CATS2D_07_DN	CATS2D_08_DN	CATS2D_09_DN	CATS2D_00_DL	CATS2D_01_DL	CATS2D_02_DL	CATS2D_03_DL	CATS2D_04_DL	CATS2D_05_DL	CATS2D_06_DL	CATS2D_07_DL	CATS2D_08_DL	CATS2D_09_DL	CATS2D_00_AA	CATS2D_01_AA	CATS2D_02_AA	CATS2D_03_AA	CATS2D_04_AA	CATS2D_05_AA	CATS2D_06_AA	CATS2D_07_AA	CATS2D_08_AA	CATS2D_09_AA	CATS2D_00_AP	CATS2D_01_AP	CATS2D_02_AP	CATS2D_03_AP	CATS2D_04_AP	CATS2D_05_AP	CATS2D_06_AP	CATS2D_07_AP	CATS2D_08_AP	CATS2D_09_AP	CATS2D_00_AN	CATS2D_01_AN	CATS2D_02_AN	CATS2D_03_AN	CATS2D_04_AN	CATS2D_05_AN	CATS2D_06_AN	CATS2D_07_AN	CATS2D_08_AN	CATS2D_09_AN	CATS2D_00_AL	CATS2D_01_AL	CATS2D_02_AL	CATS2D_03_AL	CATS2D_04_AL	CATS2D_05_AL	CATS2D_06_AL	CATS2D_07_AL	CATS2D_08_AL	CATS2D_09_AL	CATS2D_00_PP	CATS2D_01_PP	CATS2D_02_PP	CATS2D_03_PP	CATS2D_04_PP	CATS2D_05_PP	CATS2D_06_PP	CATS2D_07_PP	CATS2D_08_PP	CATS2D_09_PP	CATS2D_00_PN	CATS2D_01_PN	CATS2D_02_PN	CATS2D_03_PN	CATS2D_04_PN	CATS2D_05_PN	CATS2D_06_PN	CATS2D_07_PN	CATS2D_08_PN	CATS2D_09_PN	CATS2D_00_PL	CATS2D_01_PL	CATS2D_02_PL	CATS2D_03_PL	CATS2D_04_PL	CATS2D_05_PL	CATS2D_06_PL	CATS2D_07_PL	CATS2D_08_PL	CATS2D_09_PL	CATS2D_00_NN	CATS2D_01_NN	CATS2D_02_NN	CATS2D_03_NN	CATS2D_04_NN	CATS2D_05_NN	CATS2D_06_NN	CATS2D_07_NN	CATS2D_08_NN	CATS2D_09_NN	CATS2D_00_NL	CATS2D_01_NL	CATS2D_02_NL	CATS2D_03_NL	CATS2D_04_NL	CATS2D_05_NL	CATS2D_06_NL	CATS2D_07_NL	CATS2D_08_NL	CATS2D_09_NL	CATS2D_00_LL	CATS2D_01_LL	CATS2D_02_LL	CATS2D_03_LL	CATS2D_04_LL	CATS2D_05_LL	CATS2D_06_LL	CATS2D_07_LL	CATS2D_08_LL	CATS2D_09_LL
3476	Molecule3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	9	0	12	0	12	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	9	3	15	0	0	0	0	0	0	0	12	27	24	36	24	12	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	6	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	3	15	15	6	0	0	0	0	15	6	9	3	15	30	27	12	3	0
3477	Molecule3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	1	4	0	4	0	0	0	4	0	0	0	0	2	0	0	0	1	0	11	0	0	2	0	4	0	0	0	0	16	24	44	12	6	10	8	16	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	13	4	2	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	7	12	32	11	4	2	0	0	24	12	17	9	16	54	78	44	27	14
3478	Molecule3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	4	1	1	0	0	0	0	0	0	0	3	6	17	22	20	10	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	8	8	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	2	5	15	12	4	0	0	0	20	17	19	13	11	22	35	40	25	8
3479	Molecule3479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	4	0	0	16	32	36	44	26	22	22	6	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	7	12	6	6	4	2	0	3	0	3	0	0	0	0	0	0	0	0	4	2	15	23	35	18	14	8	4	43	34	48	34	29	52	87	90	113	112
3480	Molecule3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	9	4	5	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	1	1	13	2	4	0	0	0	0	0	0	0	8	19	27	30	13	8	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	6	5	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	0	13	18	10	0	0	0	0	15	6	11	2	10	22	26	20	8	0
3481	Molecule3481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	3	3	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	11	3	3	0	0	0	0	0	0	0	12	26	43	35	18	4	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	10	7	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	6	14	25	15	5	0	0	0	23	17	16	10	13	36	61	59	33	8
3482	Molecule3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	4	4	16	12	18	12	6	0	2	0	0	0	1	0	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	2	2	16	14	8	0	12	12	6	4	0	2	1	2	0	1	0	0	0	2	2	4	2	34	26	25	12	18	12	36	26	24	14	40	77	92	66	42	18
3483	Molecule3483	8	0	0	0	16	12	0	0	0	0	8	0	16	0	88	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	26	0	166	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3484	Molecule3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	3	8	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	6	5	8	10	11	8	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	0	9	6	3	0	0	0	2	6	7	6
3485	Molecule3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	6	0	0	0	0	0	2	2	0	2	2	4	0	0	0	2	0	0	2	2	6	2	4	0	2	0	2	0	0	0	6	8	19	24	36	12	8	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	14	4	4	0	0	0	8	4	0	2	0	0	0	0	0	0	0	0	2	2	6	30	4	4	0	8	8	29	14	16	10	24	36	54	44	35	4
3486	Molecule3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	7	3	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	1	4	6	0	0	0	0	0	0	0	0	10	18	38	55	76	50	36	23	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	5	9	15	11	5	6	0	2	0	1	0	0	0	0	0	0	0	0	1	3	6	16	16	24	19	7	12	52	49	75	58	43	35	51	71	143	176
3487	Molecule3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	15	10	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	22	24	20	17	28	50	61	47	23
3488	Molecule3488	2	0	0	1	0	0	0	0	0	0	1	0	0	2	2	0	1	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	1	2	2	3	3	0	8	2	7	0	0	0	3	6	2	4	0	4	0	0	0	0	0	1	2	0	1	0	11	0	0	0	1	2	2	4	0	0	13	24	52	21	8	9	5	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	13	5	2	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	7	13	34	11	4	2	0	0	25	18	18	14	19	54	77	52	28	16
3489	Molecule3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	2	5	2	0	0	2	1	0	0	0	0	1	2	0	1	0	6	2	0	0	1	2	2	4	0	0	7	17	41	46	30	9	1	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	15	16	10	1	0	0	0	3	0	3	0	0	0	0	0	0	0	1	2	5	8	46	45	26	2	0	0	45	37	40	26	43	91	160	203	202	129
3490	Molecule3490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	3	4	3	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	4	2	0	2	0	0	0	0	0	0	0	7	4	4	7	4	4	0	0	4	0	3	2	0	1	0	0	0	0	0	3	4	9	21	8	7	4	4	0	15	9	11	14	12	6	3	10	20	20
3491	Molecule3491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	6	7	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	8	7	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	4	4	8	14	9	3	0	0	0	21	18	21	15	11	26	41	40	26	11
3492	Molecule3492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
3493	Molecule3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3494	Molecule3494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	2	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	4	1	2	0	1	0	0	0	0	0	14	12	10	2	3	10	14	9	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	5	1	0	0	4	4	2	2	0	1	0	0	0	0	0	0	0	1	2	3	2	8	2	4	4	6	4	19	12	11	8	18	31	29	11	5	8
3495	Molecule3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	8	17	27	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	11	7	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	5	14	29	14	0	0	0	0	22	17	16	11	14	39	66	52	16	0
3496	Molecule3496	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	24	32	4	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	4	0	12	16	0	0	8	8	4	0	0	0	0	0	16	0	32	56	32	0	0	0	0	0	0	16	32	16	0	0	8	0	24	32	8	0	27	41	24	0	0	0	0	0	0	0	16	16	64	112	112	64	0	0	8	4	2	0	0	0	0	8	8	0	0	8	16	8	0	0	4	0	12	16	0	0	8	24	36	32	16	0	0	0	8	0	5	15	8	0	0	0	0	0	0	0	8	8	32	56	56	32	0	0	24	16	16	8	0	0	20	48	72	56
3497	Molecule3497	2	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	24	16	8	0	4	0	1	0	2	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	1	0	2	0	2	0	0	0	0	0	6	0	26	16	8	0	24	16	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	8	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	24	16	8	0	0	0	26	17	18	8	16	32	88	76	50	16
3498	Molecule3498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	36	12	48	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	8	0	0	0	0	0	0	0	0	8	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
3499	Molecule3499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	15	15	12	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	93	87	57	54	102	186	279	336	300
3500	Molecule3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	9	9	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	3	7	4	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	2	3	8	13	25	12	0	0	0	0	16	9	11	12	23	26	21	15	3	0
3501	Molecule3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	6	6	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	6	3	0	0	0	0	0	0	0	0	3	9	24	60	36	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	8	11	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	12	11	12	8	4	0	24	16	16	8	16	27	36	64	61	28
3502	Molecule3502	6	0	0	0	0	0	0	3	0	0	0	0	9	0	0	0	3	6	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	9	12	24	6	3	3	15	27	12	0	6	0	0	0	3	6	0	0	0	3	0	0	0	0	3	0	0	0	0	0	9	0	0	3	0	6	0	0	0	0	21	27	57	30	12	12	18	33	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	12	9	0	0	0	3	3	3	0	3	0	0	0	0	0	0	0	0	6	6	21	30	18	0	3	3	9	48	30	39	18	30	72	123	105	54	24
3503	Molecule3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	13	3	3	0	6	0	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	27	43	30	21	11	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	17	5	10	22	27	27	25	25
3504	Molecule3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	8	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	11	2	0	4	0	0	0	0	0	0	16	24	34	20	18	34	30	18	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	9	6	2	2	2	2	2	3	0	3	0	0	0	0	0	0	0	0	4	4	12	21	18	8	6	6	10	65	58	80	84	103	130	125	84	49	58
3505	Molecule3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	2	2	2	0	0	0	0	2	1	0	0	2	0	0	0	0	1	0	6	2	0	0	6	0	0	0	0	0	11	21	18	9	8	16	5	5	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	5	4	3	2	1	2	1	0	3	0	3	0	0	0	0	0	0	0	1	1	6	14	11	7	5	3	6	3	19	9	10	19	14	27	22	18	13	17
3506	Molecule3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	7	7	3	2	0	0	0	0	0	4	2	1	0	0	0	0	0	0	1	0	14	4	2	0	0	0	0	0	0	0	10	25	45	35	22	8	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	10	7	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	4	7	26	18	6	0	0	0	21	16	13	6	3	22	56	56	29	8
3507	Molecule3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	12	18	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	24	12	37	60	102	108	84	36
3508	Molecule3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	6	0	6	0	0	1	0	3	0	0	0	24	0	0	0	0	15	18	3	12	12	42	24	36	2	0	1	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	3	3	18	18	15	15	0	0	0	4	0	6	0	0	0	0	0	0	0	3	0	6	3	51	60	9	9	0	0	36	21	30	21	63	93	69	117	108	72
3509	Molecule3509	3	0	1	1	0	1	0	0	0	0	1	0	2	2	1	2	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	5	0	0	2	0	0	0	0	2	3	8	3	2	4	2	2	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	3	4	0	0	0	0	1	4	2	1	3	6	4	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	2	2	2	1	0	3	0	1	0	0	0	2	0	0	0	2	0	2	0	0	0	7	6	6	3	9	6	7	3	0	0	5	6	6	3
3510	Molecule3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	9	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	1	1	10	7	2	0	0	0	0	0	0	0	11	21	40	31	17	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	9	4	3	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	2	6	7	17	14	8	0	0	0	18	11	9	6	4	18	39	34	26	6
3511	Molecule3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	2	14	11	4	10	18	12	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	8	9	5	1	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	1	0	16	18	10	2	0	0	25	18	18	8	24	42	58	62	46	20
3512	Molecule3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	11	8	8	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	25	19	15	26	34	37	36	25
3513	Molecule3513	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	3	4	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	7	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	5	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	2	3	5	8	3	0	0	0	0	11	7	8	8	11	11	6	4	0	0
3514	Molecule3514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	9	9	12	0	24	0	12	0	0	0	6	0	6	0	0	0	0	0	0	0	3	15	3	15	0	0	0	0	0	0	6	18	36	54	66	75	48	81	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	6	6	9	3	9	0	0	3	0	3	0	0	0	0	0	0	0	0	3	6	12	21	12	21	15	18	0	36	30	39	24	12	12	27	57	75	78
